ensembl_id_HUMAN	ens_orthogroup_id	ens_hqorthogroup_id_HUMAN	gene_symbol_HUMAN	species_code_HUMAN	n_species_HUMAN	ens_orthogroup_status_HUMAN	ens_hqorthogroup_status_HUMAN	ensembl_id_MACFA	ens_hqorthogroup_id_MACFA	gene_symbol_MACFA	species_code_MACFA	n_species_MACFA	ens_orthogroup_status_MACFA	ens_hqorthogroup_status_MACFA	ens_identity	ens_homology_identity	ens_goc_score	ens_wga_coverage	ens_is_high_confidence	atlas_goc_score_pairwise	atlas_hq_goc_score_pairwise	ortholog_rank_HUMAN	ortholog_rank_MACFA
ENSG00000185303	OG_00835	HQ_00200	SFTPA2	HUMAN	5	multi_copy	multi_copy	ENSMFAG00000039235	HQ_00200		MACFA	5	multi_copy	multi_copy	90.3226	82.963	0.0	0.0	0.0	0.125	0.125	2	2
ENSG00000166012	OG_11069	HQ_14807	TAF1D	HUMAN	5	1to1	1to1	ENSMFAG00000039236	HQ_14807	TAF1D	MACFA	5	1to1	1to1	79.8561	74.7475	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000115318	OG_05603	HQ_04056	LOXL3	HUMAN	5	1to1	1to1	ENSMFAG00000039237	HQ_04056	LOXL3	MACFA	5	1to1	1to1	98.9376	98.9376	100.0	100.0	1.0	0.4	0.4	1	1
ENSG00000166220	OG_11112	HQ_09430	TBATA	HUMAN	5	1to1	1to1	ENSMFAG00000039238	HQ_09430	TBATA	MACFA	5	1to1	1to1	91.7614	92.0228	100.0	100.0	1.0	0.375	0.375	1	1
ENSG00000140511	OG_08266	HQ_06678	HAPLN3	HUMAN	5	1to1	1to1	ENSMFAG00000039242	HQ_06678	HAPLN3	MACFA	5	1to1	1to1	92.7778	81.6626	100.0	100.0	1.0	0.75	0.75	1	1
ENSG00000286095	OG_18101	HQ_17266	SPEGNB	HUMAN	3	1to1	1to1	ENSMFAG00000039243	HQ_17266	SPEGNB	MACFA	3	1to1	1to1	97.0588	97.0588	100.0	100.0	1.0	0.42857142857142855	0.25	1	1
ENSG00000114439	OG_05504	HQ_03957	BBX	HUMAN	5	1to1	1to1	ENSMFAG00000039245	HQ_03957	BBX	MACFA	5	1to1	1to1	98.831	96.2733	100.0	100.0	1.0	0.14285714285714285	0.14285714285714285	1	1
ENSG00000172113	OG_12037	HQ_10319	NME6	HUMAN	5	1to1	1to1	ENSMFAG00000039246	HQ_10319	NME6	MACFA	5	1to1	1to1	62.3656	65.1685	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000198961	OG_14378	HQ_12539	PJA2	HUMAN	5	1to1	1to1	ENSMFAG00000039247	HQ_12539	PJA2	MACFA	5	1to1	1to1	95.1977	96.1484	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000124205	OG_06423	HQ_16352	EDN3	HUMAN	5	1to1	1to1	ENSMFAG00000039249	HQ_16352	EDN3	MACFA	5	1to1	1to1	74.7899	83.5681	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000154174	OG_09586	HQ_07971	TOMM70	HUMAN	5	1to1	1to1	ENSMFAG00000039250	HQ_07971	TOMM70	MACFA	5	1to1	1to1	90.4605	97.6909	100.0	100.0	1.0	1.0	1.0	1	1
ENSG00000143970	OG_08661	HQ_07066	ASXL2	HUMAN	5	1to1	1to1	ENSMFAG00000039252	HQ_07066	ASXL2	MACFA	5	1to1	1to1	96.5854	96.5854	100.0	100.0	1.0	0.375	0.375	1	1
ENSG00000075407	OG_17452	HQ_16202	ZNF37A	HUMAN	3	1to1	1to1	ENSMFAG00000039253	HQ_16202	ZNF37A	MACFA	3	1to1	1to1	76.1141	90.6582	25.0	100.0	1.0	0.2222222222222222	0.2222222222222222	1	1
ENSG00000077063	OG_03258	HQ_01696	CTTNBP2	HUMAN	5	1to1	1to1	ENSMFAG00000039255	HQ_01696	CTTNBP2	MACFA	5	1to1	1to1	97.7751	97.8928	75.0	100.0	1.0	0.375	0.375	1	1
ENSG00000112308	OG_05310	HQ_03762	C6orf62	HUMAN	5	1to1	1to1	ENSMFAG00000039257	HQ_03762	C6orf62	MACFA	5	1to1	1to1	100.0	100.0	100.0	100.0	1.0	0.375	0.2222222222222222	1	1
ENSG00000183722	OG_13239	HQ_11462	LHFPL6	HUMAN	5	1to1	1to1	ENSMFAG00000039258	HQ_11462	LHFPL6	MACFA	5	1to1	1to1	100.0	100.0	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000114331	OG_05492	HQ_03945	ACAP2	HUMAN	5	1to1	1to1	ENSMFAG00000039260	HQ_03945	ACAP2	MACFA	5	1to1	1to1	95.7584	89.4358	100.0	100.0	1.0	0.16666666666666666	0.16666666666666666	1	1
ENSG00000013561	OG_02416	HQ_00859	RNF14	HUMAN	5	1to1	1to1	ENSMFAG00000039262	HQ_00859	RNF14	MACFA	5	1to1	1to1	95.3587	93.7759	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000090612	OG_17459	HQ_16219	ZNF268	HUMAN	3	1to1	1to1	ENSMFAG00000039263	HQ_16219	ZNF268	MACFA	3	1to1	1to1	95.4593	95.966	75.0	100.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSG00000181036	OG_16601	HQ_16823	FCRL6	HUMAN	3	multi_copy	1to1	ENSMFAG00000039265	HQ_16823	FCRL6	MACFA	3	multi_copy	1to1	91.2442	91.2442	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000028203	OG_02520	HQ_00959	VEZT	HUMAN	5	1to1	1to1	ENSMFAG00000039266	HQ_00959	VEZT	MACFA	5	1to1	1to1	97.6893	90.5952	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000124772	OG_06490	HQ_04929	CPNE5	HUMAN	5	1to1	1to1	ENSMFAG00000039268	HQ_04929	CPNE5	MACFA	5	1to1	1to1	100.0	97.2131	100.0	100.0	1.0	0.625	0.625	1	1
ENSG00000116141	OG_05702	HQ_04155	MARK1	HUMAN	5	1to1	1to1	ENSMFAG00000039269	HQ_04155	MARK1	MACFA	5	1to1	1to1	99.4969	99.3719	100.0	100.0	1.0	0.75	0.75	1	1
ENSG00000196569	OG_01975	HQ_12157	LAMA2	HUMAN	5	multi_copy	1to1	ENSMFAG00000039270	HQ_12157	LAMA2	MACFA	5	multi_copy	1to1	97.8219	97.8219	100.0	100.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000169169	OG_11615	HQ_09916	CPT1C	HUMAN	5	1to1	1to1	ENSMFAG00000039271	HQ_09916	CPT1C	MACFA	5	1to1	1to1	97.8829	98.25	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000171189	OG_11913	HQ_10201	GRIK1	HUMAN	5	1to1	1to1	ENSMFAG00000039272	HQ_10201	GRIK1	MACFA	5	1to1	1to1	99.8946	99.8946	100.0	100.0	1.0	0.1	0.1	1	1
ENSG00000154310	OG_09601	HQ_07986	TNIK	HUMAN	5	1to1	1to1	ENSMFAG00000039273	HQ_07986	TNIK	MACFA	5	1to1	1to1	99.8529	99.9264	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000162521	OG_10330	HQ_16567	RBBP4	HUMAN	4	multi_copy	1to1	ENSMFAG00000039274	HQ_16567	RBBP4	MACFA	4	multi_copy	1to1	100.0	100.0	100.0	100.0	1.0	0.4	0.4	1	1
ENSG00000188559	OG_13794	HQ_11978	RALGAPA2	HUMAN	5	1to1	1to1	ENSMFAG00000039275	HQ_11978	RALGAPA2	MACFA	5	1to1	1to1	98.6119	93.7563	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000164855	OG_10853	HQ_09174	TMEM184A	HUMAN	5	1to1	1to1	ENSMFAG00000039277	HQ_09174	TMEM184A	MACFA	5	1to1	1to1	91.5254	72.2753	100.0	100.0	1.0	0.25	0.25	1	1
ENSG00000168062	OG_11445	HQ_09755	BATF2	HUMAN	5	1to1	1to1	ENSMFAG00000039278	HQ_09755	BATF2	MACFA	5	1to1	1to1	90.146	74.6224	100.0	100.0	1.0	0.375	0.375	1	1
ENSG00000105392	OG_04567	HQ_03013	CRX	HUMAN	5	1to1	1to1	ENSMFAG00000039279	HQ_03013	CRX	MACFA	5	1to1	1to1	100.0	76.8638	100.0	100.0	1.0	0.18181818181818182	0.18181818181818182	1	1
ENSG00000164933	OG_10870	HQ_09191	SLC25A32	HUMAN	5	1to1	1to1	ENSMFAG00000039281	HQ_09191	SLC25A32	MACFA	5	1to1	1to1	98.4127	98.4127	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000179295	OG_01875	HQ_11063	PTPN11	HUMAN	5	multi_copy	1to1	ENSMFAG00000039282	HQ_SNG_002696		MACFA	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.125	0.0	2	1
ENSG00000148935	OG_09141	HQ_07536	GAS2	HUMAN	5	1to1	1to1	ENSMFAG00000039283	HQ_07536	GAS2	MACFA	5	1to1	1to1	98.4026	93.0514	100.0	100.0	1.0	0.25	0.25	1	1
ENSG00000108439	OG_04913	HQ_03357	PNPO	HUMAN	5	1to1	1to1	ENSMFAG00000039285	HQ_03357	PNPO	MACFA	5	1to1	1to1	81.2261	97.2477	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000135624	OG_07593	HQ_06005	CCT7	HUMAN	5	1to1	1to1	ENSMFAG00000039286	HQ_06005	CCT7	MACFA	5	1to1	1to1	99.8158	84.82	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000136040	OG_07662	HQ_14197	PLXNC1	HUMAN	5	1to1	1to1	ENSMFAG00000039287	HQ_SNG_002697		MACFA	5	1to1	singleton	38.7755	98.8618	100.0	100.0	0.0	0.2857142857142857	0.125	1	1
ENSG00000171703	OG_11983	HQ_14993	TCEA2	HUMAN	5	1to1	1to1	ENSMFAG00000039288	HQ_SNG_002698		MACFA	5	1to1	singleton	62.2074	41.704	100.0	100.0	0.0	0.5714285714285714	0.2222222222222222	1	1
ENSG00000186187	OG_13549	HQ_11752	ZNRF1	HUMAN	5	1to1	1to1	ENSMFAG00000039290	HQ_11752	ZNRF1	MACFA	5	1to1	1to1	97.3568	80.0725	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000053501	OG_02724	HQ_01162	USE1	HUMAN	5	1to1	1to1	ENSMFAG00000039292	HQ_01162	USE1	MACFA	5	1to1	1to1	99.2278	99.2278	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000079246	OG_03334	HQ_01774	XRCC5	HUMAN	5	1to1	1to1	ENSMFAG00000039293	HQ_01774	XRCC5	MACFA	5	1to1	1to1	98.7705	88.1707	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000256683	OG_17182	HQ_17202	ZNF350	HUMAN	3	multi_copy	1to1	ENSMFAG00000039294	HQ_17202	ZNF350	MACFA	3	multi_copy	1to1	95.4887	95.3096	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000137507	OG_07868	HQ_06283	LRRC32	HUMAN	5	1to1	1to1	ENSMFAG00000039295	HQ_06283	LRRC32	MACFA	5	1to1	1to1	97.281	97.281	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000065978	OG_00318	HQ_01354	YBX1	HUMAN	5	multi_copy	1to1	ENSMFAG00000039297	HQ_SNG_002700		MACFA	5	multi_copy	singleton	32.4074	84.0	0.0	0.0	0.0	0.14285714285714285	0.0	2	1
ENSG00000260027	OG_15064	HQ_13141	HOXB7	HUMAN	5	1to1	1to1	ENSMFAG00000039298	HQ_13141	HOXB7	MACFA	5	1to1	1to1	97.6959	97.6959	100.0	100.0	1.0	0.6363636363636364	0.6363636363636364	1	1
ENSG00000113600	OG_05441	HQ_03890	C9	HUMAN	5	1to1	1to1	ENSMFAG00000039299	HQ_03890	C9	MACFA	5	1to1	1to1	91.771	91.4438	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000112335	OG_05316	HQ_03768	SNX3	HUMAN	5	1to1	1to1	ENSMFAG00000039300	HQ_03768	SNX3	MACFA	5	1to1	1to1	100.0	100.0	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000167880	OG_11405	HQ_09715	EVPL	HUMAN	5	1to1	1to1	ENSMFAG00000039301	HQ_09715	EVPL	MACFA	5	1to1	1to1	91.7855	93.6747	100.0	100.0	1.0	0.375	0.375	1	1
ENSG00000165887	OG_11042	HQ_09364	ANKRD2	HUMAN	5	1to1	1to1	ENSMFAG00000039302	HQ_09364	ANKRD2	MACFA	5	1to1	1to1	78.3784	67.268	100.0	100.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000185324	OG_13445	HQ_11653	CDK10	HUMAN	5	1to1	1to1	ENSMFAG00000039303	HQ_11653	CDK10	MACFA	5	1to1	1to1	92.2222	89.7297	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000143851	OG_08646	HQ_07051	PTPN7	HUMAN	5	1to1	1to1	ENSMFAG00000039305	HQ_07051	PTPN7	MACFA	5	1to1	1to1	98.6111	76.3441	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000100167	OG_03906	HQ_13562	SEPTIN3	HUMAN	5	1to1	1to1	ENSMFAG00000039306	HQ_SNG_002701		MACFA	5	1to1	singleton	41.472	99.162	100.0	100.0	0.0	0.4	0.16666666666666666	1	1
ENSG00000239900	OG_14910	HQ_13000	ADSL	HUMAN	5	1to1	1to1	ENSMFAG00000039307	HQ_13000	ADSL	MACFA	5	1to1	1to1	96.6942	94.165	100.0	100.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSG00000144227	OG_08687	HQ_07092	NXPH2	HUMAN	5	1to1	1to1	ENSMFAG00000039309	HQ_07092	NXPH2	MACFA	5	1to1	1to1	99.6212	99.6212	100.0	100.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSG00000236287	OG_18008	HQ_17148	ZBED5	HUMAN	3	1to1	1to1	ENSMFAG00000039310	HQ_17148	ZBED5	MACFA	3	1to1	1to1	95.5267	99.2504	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000165309	OG_10943	HQ_09263	ARMC3	HUMAN	5	1to1	1to1	ENSMFAG00000039311	HQ_09263	ARMC3	MACFA	5	1to1	1to1	97.4771	97.4771	100.0	100.0	1.0	0.8	0.8	1	1
ENSG00000184903	OG_13382	HQ_11595	IMMP2L	HUMAN	5	1to1	1to1	ENSMFAG00000039313	HQ_11595	IMMP2L	MACFA	5	1to1	1to1	100.0	100.0	100.0	100.0	1.0	0.25	0.25	1	1
ENSG00000128250	OG_15756	HQ_17732	RFPL1	HUMAN	2	multi_copy	1to1	ENSMFAG00000039315	HQ_17732		MACFA	2	multi_copy	1to1	89.5899	89.5899	100.0	100.0	1.0	0.8	0.8	1	1
ENSG00000128276	OG_15756	HQ_SNG_000081	RFPL3	HUMAN	2	multi_copy	singleton	ENSMFAG00000039315	HQ_17732		MACFA	2	multi_copy	1to1	89.5899	89.5899	0.0	0.0	0.0	0.1111111111111111	0.0	2	2
ENSG00000133026	OG_01472	HQ_14141	MYH10	HUMAN	5	multi_copy	1to1	ENSMFAG00000039316	HQ_14141	MYH10	MACFA	5	multi_copy	1to1	99.3024	99.5007	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000127564	OG_06737	HQ_05170	PKMYT1	HUMAN	5	1to1	1to1	ENSMFAG00000039317	HQ_05170	PKMYT1	MACFA	5	1to1	1to1	88.3768	91.875	75.0	100.0	1.0	0.18181818181818182	0.18181818181818182	1	1
ENSG00000159784	OG_10077	HQ_08444	FAM131B	HUMAN	5	1to1	1to1	ENSMFAG00000039319	HQ_08444	FAM131B	MACFA	5	1to1	1to1	99.1667	82.6389	100.0	100.0	1.0	0.25	0.25	1	1
ENSG00000182447	OG_13092	HQ_11321	OTOL1	HUMAN	5	1to1	1to1	ENSMFAG00000039320	HQ_11321	OTOL1	MACFA	5	1to1	1to1	92.6625	94.0426	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000144843	OG_08762	HQ_07169	ADPRH	HUMAN	5	1to1	1to1	ENSMFAG00000039321	HQ_07169	ADPRH	MACFA	5	1to1	1to1	98.3193	65.1206	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000153339	OG_09526	HQ_07913	TRAPPC8	HUMAN	5	1to1	1to1	ENSMFAG00000039323	HQ_07913	TRAPPC8	MACFA	5	1to1	1to1	98.9547	98.4743	100.0	100.0	1.0	0.16666666666666666	0.16666666666666666	1	1
ENSG00000138629	OG_01523	HQ_06443	UBL7	HUMAN	5	multi_copy	1to1	ENSMFAG00000039325	HQ_SNG_002702		MACFA	5	multi_copy	singleton	93.4211	91.7313	0.0	0.0	0.0	0.125	0.0	2	1
ENSG00000115368	OG_05612	HQ_04065	WDR75	HUMAN	5	1to1	1to1	ENSMFAG00000039326	HQ_04065	WDR75	MACFA	5	1to1	1to1	98.7952	98.7952	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000020922	OG_01118	HQ_00909	MRE11	HUMAN	5	multi_copy	1to1	ENSMFAG00000039328	HQ_00909	MRE11	MACFA	5	multi_copy	1to1	97.3164	70.0203	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000133134	OG_00389	HQ_05710	BEX2	HUMAN	5	multi_copy	1to1	ENSMFAG00000039332	HQ_05710	BEX2	MACFA	5	multi_copy	1to1	97.6562	77.6398	100.0	100.0	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSG00000133169	OG_00389	HQ_14147	BEX1	HUMAN	5	multi_copy	1to1	ENSMFAG00000039332	HQ_05710	BEX2	MACFA	5	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.2727272727272727	0.16666666666666666	2	2
ENSG00000174669	OG_12353	HQ_10624	SLC29A2	HUMAN	5	1to1	1to1	ENSMFAG00000039334	HQ_10624	SLC29A2	MACFA	5	1to1	1to1	97.1491	97.1491	100.0	100.0	1.0	0.25	0.25	1	1
ENSG00000234409	OG_14865	HQ_15894	CCDC188	HUMAN	5	1to1	1to1	ENSMFAG00000039335	HQ_15894	CCDC188	MACFA	5	1to1	1to1	76.1194	72.5118	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000198075	OG_17898	HQ_16981	SULT1C4	HUMAN	3	1to1	1to1	ENSMFAG00000039337	HQ_16981	SULT1C4	MACFA	3	1to1	1to1	94.702	82.4207	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000240204	OG_17116	HQ_17157	SMKR1	HUMAN	4	1to1	1to1	ENSMFAG00000039339	HQ_17157	SMKR1	MACFA	4	1to1	1to1	100.0	100.0	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000188283	OG_13767	HQ_11950	ZNF383	HUMAN	5	1to1	1to1	ENSMFAG00000039340	HQ_11950	ZNF383	MACFA	5	1to1	1to1	97.4737	97.4737	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000249437	OG_18023	HQ_18443	NAIP	HUMAN	3	1to1	1to1	ENSMFAG00000039341	HQ_18443	NAIP	MACFA	3	1to1	1to1	91.732	91.732	75.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000134909	OG_07484	HQ_05893	ARHGAP32	HUMAN	5	1to1	1to1	ENSMFAG00000039342	HQ_05893	ARHGAP32	MACFA	5	1to1	1to1	96.2399	90.4698	100.0	100.0	1.0	0.8	0.8	1	1
ENSG00000008018	OG_01112	HQ_00287	PSMB1	HUMAN	5	multi_copy	multi_copy	ENSMFAG00000039343	HQ_00287		MACFA	5	multi_copy	multi_copy	97.9253	97.9253	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000070540	OG_03052	HQ_01486	WIPI1	HUMAN	5	1to1	1to1	ENSMFAG00000039344	HQ_01486	WIPI1	MACFA	5	1to1	1to1	95.0673	98.3759	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000170312	OG_11780	HQ_10071	CDK1	HUMAN	5	1to1	1to1	ENSMFAG00000039345	HQ_10071	CDK1	MACFA	5	1to1	1to1	99.6633	99.6633	100.0	100.0	1.0	0.8	0.42857142857142855	1	1
ENSG00000108262	OG_04893	HQ_03337	GIT1	HUMAN	5	1to1	1to1	ENSMFAG00000039346	HQ_03337	GIT1	MACFA	5	1to1	1to1	99.8686	98.7013	100.0	100.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSG00000068308	OG_02984	HQ_01420	OTUD5	HUMAN	5	1to1	1to1	ENSMFAG00000039347	HQ_01420	OTUD5	MACFA	5	1to1	1to1	61.4841	99.7135	100.0	100.0	1.0	0.6666666666666666	0.42857142857142855	1	1
ENSG00000163655	OG_10583	HQ_08908	GMPS	HUMAN	5	1to1	1to1	ENSMFAG00000039350	HQ_08908	GMPS	MACFA	5	1to1	1to1	99.7114	99.7114	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000157388	OG_09854	HQ_08230	CACNA1D	HUMAN	5	1to1	1to1	ENSMFAG00000039352	HQ_08230	CACNA1D	MACFA	5	1to1	1to1	98.9357	96.7859	100.0	100.0	1.0	1.0	0.5	1	1
ENSG00000091844	OG_03716	HQ_02153	RGS17	HUMAN	5	1to1	1to1	ENSMFAG00000039353	HQ_02153	RGS17	MACFA	5	1to1	1to1	100.0	93.3333	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000162188	OG_10287	HQ_16566	GNG3	HUMAN	5	1to1	1to1	ENSMFAG00000039354	HQ_SNG_002705		MACFA	5	1to1	singleton	100.0	46.2963	100.0	100.0	0.0	0.5	0.3333333333333333	1	1
ENSG00000138182	OG_07978	HQ_06389	KIF20B	HUMAN	5	1to1	1to1	ENSMFAG00000039355	HQ_06389	KIF20B	MACFA	5	1to1	1to1	95.989	95.8836	100.0	100.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000176890	OG_12578	HQ_10845	TYMS	HUMAN	5	1to1	1to1	ENSMFAG00000039357	HQ_10845	TYMS	MACFA	5	1to1	1to1	97.4441	97.4441	100.0	100.0	1.0	0.75	0.75	1	1
ENSG00000173846	OG_12263	HQ_10536	PLK3	HUMAN	5	1to1	1to1	ENSMFAG00000039359	HQ_10536	PLK3	MACFA	5	1to1	1to1	97.2136	80.102	100.0	100.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSG00000011451	OG_02380	HQ_13352	WIZ	HUMAN	5	1to1	1to1	ENSMFAG00000039361	HQ_13352	WIZ	MACFA	5	1to1	1to1	86.8184	94.47	100.0	100.0	1.0	0.25	0.25	1	1
ENSG00000102218	OG_04230	HQ_02680	RP2	HUMAN	5	1to1	1to1	ENSMFAG00000039362	HQ_02680	RP2	MACFA	5	1to1	1to1	99.1429	99.1429	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000143498	OG_08595	HQ_06997	TAF1A	HUMAN	5	1to1	1to1	ENSMFAG00000039364	HQ_06997	TAF1A	MACFA	5	1to1	1to1	96.0	95.7871	100.0	100.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSG00000088726	OG_03593	HQ_02028	TMEM40	HUMAN	5	1to1	1to1	ENSMFAG00000039365	HQ_02028	TMEM40	MACFA	5	1to1	1to1	93.5622	94.3723	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000182118	OG_13053	HQ_11288	FAM89A	HUMAN	5	1to1	1to1	ENSMFAG00000039366	HQ_11288	FAM89A	MACFA	5	1to1	1to1	78.8043	78.3784	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000196363	OG_13948	HQ_12123	WDR5	HUMAN	5	1to1	1to1	ENSMFAG00000039367	HQ_12123	WDR5	MACFA	5	1to1	1to1	100.0	78.4038	100.0	100.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000138495	OG_15931	HQ_14270	COX17	HUMAN	4	1to1	1to1	ENSMFAG00000039368	HQ_14270	COX17	MACFA	4	1to1	1to1	96.8254	62.8866	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000060138	OG_02809	HQ_01243	YBX3	HUMAN	5	1to1	1to1	ENSMFAG00000039369	HQ_01243	YBX3	MACFA	5	1to1	1to1	98.9247	98.9247	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000122882	OG_06302	HQ_04751	ECD	HUMAN	5	1to1	1to1	ENSMFAG00000039372	HQ_04751	ECD	MACFA	5	1to1	1to1	95.1863	90.413	75.0	98.96	1.0	0.6	0.6	1	1
ENSG00000160075	OG_10097	HQ_14607	SSU72	HUMAN	5	1to1	1to1	ENSMFAG00000039373	HQ_14607	SSU72	MACFA	5	1to1	1to1	100.0	100.0	100.0	100.0	1.0	0.6666666666666666	0.5714285714285714	1	1
ENSG00000171100	OG_11897	HQ_14974	MTM1	HUMAN	5	1to1	1to1	ENSMFAG00000039374	HQ_14974	MTM1	MACFA	5	1to1	1to1	99.5025	89.4188	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000186020	OG_17833	HQ_16886	ZNF529	HUMAN	3	1to1	1to1	ENSMFAG00000039375	HQ_16886	ZNF529	MACFA	3	1to1	1to1	95.5595	95.5595	75.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000101417	OG_04143	HQ_16246	PXMP4	HUMAN	5	1to1	1to1	ENSMFAG00000039376	HQ_18635		MACFA	5	1to1	1to1	26.8868	79.1667	100.0	97.53	0.0	0.4	0.16666666666666666	1	1
ENSG00000165912	OG_11047	HQ_09370	PACSIN3	HUMAN	5	1to1	1to1	ENSMFAG00000039377	HQ_09370	PACSIN3	MACFA	5	1to1	1to1	100.0	100.0	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000068976	OG_03005	HQ_01442	PYGM	HUMAN	5	1to1	1to1	ENSMFAG00000039378	HQ_01442	PYGM	MACFA	5	1to1	1to1	99.6437	99.6437	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000171793	OG_11998	HQ_10282	CTPS1	HUMAN	5	1to1	1to1	ENSMFAG00000039379	HQ_10282	CTPS1	MACFA	5	1to1	1to1	99.3232	98.1605	100.0	100.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSG00000188778	OG_13826	HQ_12009	ADRB3	HUMAN	5	1to1	1to1	ENSMFAG00000039383	HQ_12009	ADRB3	MACFA	5	1to1	1to1	87.9902	85.8852	100.0	100.0	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSG00000196923	OG_14033	HQ_12199	PDLIM7	HUMAN	5	1to1	1to1	ENSMFAG00000039384	HQ_12199	PDLIM7	MACFA	5	1to1	1to1	83.8074	90.5437	100.0	100.0	1.0	0.125	0.125	1	1
ENSG00000124702	OG_06483	HQ_04923	KLHDC3	HUMAN	5	1to1	1to1	ENSMFAG00000039386	HQ_04923	KLHDC3	MACFA	5	1to1	1to1	99.2147	97.6804	100.0	100.0	1.0	0.8	0.8	1	1
ENSG00000196104	OG_13912	HQ_12089	SPOCK3	HUMAN	5	1to1	1to1	ENSMFAG00000039387	HQ_12089	SPOCK3	MACFA	5	1to1	1to1	99.0762	92.8571	100.0	100.0	1.0	0.4	0.4	1	1
ENSG00000182272	OG_13076	HQ_11310	B4GALNT4	HUMAN	5	1to1	1to1	ENSMFAG00000039389	HQ_11310	B4GALNT4	MACFA	5	1to1	1to1	73.2435	70.0737	50.0	100.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSG00000163064	OG_10453	HQ_08779	EN1	HUMAN	5	1to1	1to1	ENSMFAG00000039390	HQ_08779	EN1	MACFA	5	1to1	1to1	94.898	94.6565	100.0	100.0	1.0	0.75	0.75	1	1
